stamp,frame_id,cone_id,X_stereo,Y_stereo,Z_stereo,color,confidence
1757267627.1717641,camera,15,14.607542991638184,0.6339914202690125,2.950996160507202,1.0,0.7139301300048828
1757267627.1717641,camera,16,18.260255813598633,13.443188667297363,4.039346218109131,1.0,0.6994854211807251
1757267627.1717641,camera,17,15.009344100952148,5.504995346069336,3.04656982421875,0.0,0.6887834072113037
1757267627.1717641,camera,18,15.686991691589355,7.755520820617676,3.394852638244629,1.0,0.6647653579711914
1757267627.1717641,camera,19,18.388755798339844,16.837404251098633,4.032481670379639,1.0,0.6212832927703857
1757267627.1717641,camera,20,14.504060745239258,2.230003833770752,3.027512788772583,1.0,0.6199145317077637
1757267627.1717641,camera,21,15.104456901550293,16.772371292114258,3.254291534423828,1.0,0.613335907459259
1757267627.1717641,camera,22,15.182561874389648,15.533368110656738,3.21284556388855,0.0,0.5772767066955566
1757267627.1717641,camera,23,14.109939575195312,16.859487533569336,2.958785057067871,0.0,0.576208770275116
1757267627.1717641,camera,24,17.55181121826172,10.378504753112793,3.8152637481689453,1.0,0.3823767304420471
1757267627.221699,camera,0,2.876235246658325,1.4551061391830444,-0.017845535650849342,3.0,0.9452097415924072
1757267627.221699,camera,1,2.3965296745300293,-1.39072585105896,-0.1298491507768631,3.0,0.9379575848579407
1757267627.221699,camera,2,2.244262933731079,1.4497967958450317,-0.18835721909999847,3.0,0.9318267107009888
1757267627.221699,camera,3,2.5723094940185547,1.4445077180862427,-0.1936751902103424,0.0,0.9130765795707703
1757267627.221699,camera,4,5.951204299926758,1.4061025381088257,0.688309371471405,0.0,0.9099900722503662
1757267627.221699,camera,5,6.036509990692139,-1.4235808849334717,0.744514524936676,1.0,0.9069264531135559
1757267627.221699,camera,6,3.0584921836853027,-1.3493239879608154,0.042654186487197876,3.0,0.9044637680053711
1757267627.221699,camera,7,2.797639846801758,-1.4141035079956055,-0.1354752480983734,1.0,0.8855371475219727
1757267627.221699,camera,8,9.05192756652832,-1.335607647895813,1.5420265197753906,1.0,0.8764791488647461
1757267627.221699,camera,9,12.03825855255127,-0.6095525026321411,2.3395419120788574,1.0,0.8387847542762756
1757267627.221699,camera,10,13.61155891418457,2.654405355453491,2.6714227199554443,0.0,0.8283593654632568
1757267627.221699,camera,11,14.309186935424805,3.888885021209717,2.822070598602295,0.0,0.8089814782142639
1757267627.221699,camera,12,9.092536926269531,1.4067051410675049,1.5140453577041626,0.0,0.8001736998558044
1757267627.221699,camera,13,14.7023286819458,7.028881072998047,3.012467622756958,0.0,0.7689209580421448
1757267627.221699,camera,14,16.340261459350586,11.60634708404541,3.489190101623535,0.0,0.7547662258148193
1757267627.221699,camera,15,17.601791381835938,14.782532691955566,3.7923483848571777,0.0,0.7280968427658081
1757267627.221699,camera,16,14.291735649108887,0.6339985132217407,2.887197256088257,1.0,0.7201082110404968
1757267627.221699,camera,17,14.861602783203125,5.450808048248291,3.0165815353393555,0.0,0.6881416440010071
1757267627.221699,camera,18,15.94765853881836,7.884392261505127,3.4512641429901123,1.0,0.671332061290741
1757267627.221699,camera,19,18.834548950195312,13.847909927368164,4.166385650634766,1.0,0.6664011478424072
1757267627.221699,camera,20,14.21287727355957,14.541278839111328,2.9940085411071777,0.0,0.6321552991867065
1757267627.221699,camera,21,14.946757316589355,16.597257614135742,3.234657049179077,1.0,0.6175405383110046
1757267627.221699,camera,22,17.665035247802734,16.208641052246094,3.87377667427063,1.0,0.5943528413772583
1757267627.221699,camera,23,14.415468215942383,2.2163827419281006,3.0090205669403076,1.0,0.5870476961135864
1757267627.221699,camera,24,18.09957504272461,10.702401161193848,3.9864346981048584,1.0,0.5678955316543579
1757267627.221699,camera,25,14.051669120788574,16.78986167907715,2.946566104888916,0.0,0.5361682772636414
1757267627.221699,camera,26,15.862678527832031,5.8788580894470215,3.3872101306915283,1.0,0.26852908730506897
1757267627.255765,camera,0,2.8768069744110107,1.4526348114013672,-0.017849082127213478,3.0,0.9448297023773193
1757267627.255765,camera,1,2.395516872406006,-1.3901381492614746,-0.12979426980018616,3.0,0.9385779500007629
1757267627.255765,camera,2,2.231651544570923,1.4416497945785522,-0.1872987598180771,3.0,0.9328614473342896
1757267627.255765,camera,3,2.56811261177063,1.4421508312225342,-0.19335919618606567,0.0,0.9146305322647095
1757267627.255765,camera,4,6.102093696594238,-1.4390473365783691,0.7526033520698547,1.0,0.9104332327842712
1757267627.255765,camera,5,5.935148239135742,1.3966138362884521,0.686452329158783,0.0,0.9103002548217773
