mono_stamp,stereo_stamp,dt,mono_detection_id,stereo_cone_id,u,v,X_mono,Y_mono,X_stereo,Y_stereo,Z_stereo,stereo_color,stereo_confidence,error_x,error_y,error_2d,mono_range,stereo_range,error_range
1757267627.421925,1757267627.421925,0.0,6,6,523,309,5.334138870239258,1.3388067483901978,5.950214385986328,1.4001590013504028,0.6881948709487915,0.0,0.9008416533470154,-0.6160755157470703,-0.06135225296020508,0.6191228796017085,5.499585529522427,6.112732324277026,-0.6131467947545985
1757267627.421925,1757267627.421925,0.0,7,7,909,412,1.3969670534133911,-1.4499597549438477,2.7987923622131348,-1.4146860837936401,-0.13553106784820557,1.0,0.8849347829818726,-1.4018253087997437,-0.03527367115020752,1.4022690284920043,2.013429968804308,3.136012659805755,-1.1225826910014471
1757267627.471912,1757267627.471912,0.0,0,2,382,407,1.6739637851715088,1.4136587381362915,2.230764865875244,1.4410769939422607,-0.187224343419075,3.0,0.9323922991752625,-0.5568010807037354,-0.02741825580596924,0.5574757431712066,2.19102391177614,2.65575126645796,-0.46472735468182025
1757267627.471912,1757267627.471912,0.0,3,3,353,428,1.321621060371399,1.4148409366607666,2.5693094730377197,1.4428229331970215,-0.19344931840896606,0.0,0.9119056463241577,-1.2476884126663208,-0.027981996536254883,1.248002150331464,1.9360932578954806,2.946708194715015,-1.0106149368195343
1757267627.471912,1757267627.471912,0.0,4,4,768,305,5.477976322174072,-1.4295506477355957,6.111091613769531,-1.441169261932373,0.753713071346283,1.0,0.9080861806869507,-0.633115291595459,0.011618614196777344,0.6332218921103855,5.661434415476438,6.278726746198069,-0.6172923307216314
1757267627.471912,1757267627.471912,0.0,5,5,523,309,5.334138870239258,1.3388067483901978,5.92808723449707,1.3949522972106934,0.6856356263160706,0.0,0.907500684261322,-0.5939483642578125,-0.056145548820495605,0.5965961632938027,5.499585529522427,6.090000835082087,-0.5904153055596595
1757267627.471912,1757267627.471912,0.0,6,1,876,394,1.7511073350906372,-1.3933608531951904,2.398099899291992,-1.3939381837844849,-0.12993422150611877,3.0,0.9397280812263489,-0.646992564201355,0.0005773305892944336,0.6469928217858787,2.2378184390662845,2.773796457420164,-0.5359780183538794
1757267627.471912,1757267627.471912,0.0,7,7,909,412,1.3969670534133911,-1.4499597549438477,2.79585337638855,-1.4132004976272583,-0.13538874685764313,1.0,0.885823130607605,-1.3988863229751587,-0.036759257316589355,1.3993692106107762,2.013429968804308,3.132719545180702,-1.1192895763763944
1757267627.521928,1757267627.521928,0.0,0,2,383,407,1.6736069917678833,1.4081710577011108,2.2302894592285156,1.440769910812378,-0.18718445301055908,3.0,0.932910144329071,-0.5566824674606323,-0.03259885311126709,0.5576361311843305,2.1872142306233764,2.6551853057457464,-0.46797107512237
1757267627.521928,1757267627.521928,0.0,3,3,353,428,1.321621060371399,1.4148409366607666,2.5691752433776855,1.4427475929260254,-0.19590447843074799,0.0,0.9107897281646729,-1.2475541830062866,-0.02790665626525879,1.247866267274018,1.9360932578954806,2.9465542669495552,-1.0104610090540747
1757267627.521928,1757267627.521928,0.0,4,4,522,308,5.411734580993652,1.3644590377807617,5.966338634490967,1.409678339958191,0.6957848072052002,0.0,0.9102076888084412,-0.5546040534973145,-0.0452193021774292,0.5564444639360389,5.581094842493195,6.130610876867559,-0.5495160343743635
1757267627.521928,1757267627.521928,0.0,5,5,768,305,5.477976322174072,-1.4295506477355957,6.0638885498046875,-1.430037498474121,0.7478913068771362,1.0,0.9089677929878235,-0.5859122276306152,0.0004868507385253906,0.5859124298994787,5.661434415476438,6.23022885546707,-0.568794439990632
1757267627.521928,1757267627.521928,0.0,6,1,876,394,1.7511073350906372,-1.3933608531951904,2.398444175720215,-1.3918368816375732,-0.12995287775993347,3.0,0.9385535717010498,-0.6473368406295776,-0.0015239715576171875,0.6473386345071578,2.2378184390662845,2.7730388329651685,-0.535220393898884
1757267627.588581,1757267627.588581,0.0,0,2,382,407,1.6739637851715088,1.4136587381362915,2.233062267303467,1.442561149597168,-0.1874171644449234,3.0,0.9333385825157166,-0.559098482131958,-0.028902411460876465,0.5598450340143362,2.19102391177614,2.6584863663335954,-0.4674624545574555
1757267627.588581,1757267627.588581,0.0,3,3,352,428,1.3219445943832397,1.4197946786880493,2.563999652862549,1.4423015117645264,-0.19304952025413513,0.0,0.9106993675231934,-1.242055058479309,-0.02250683307647705,1.2422589608568626,1.939936710372266,2.941823902057618,-1.0018871916853518
